slow	2290030615
typing	3132286053
long_line	2301487378
newick	822165785
modules	2129202366
fortran	864272651
objc_module	1529525143
perl	772147917
verilog	773666334
nest	505792998
javascript	254039479
erlang	547417696
context	274677075
haskell	147330305
apex	467304356
simple	12897356
typescript	33118177
ruby	52987433
swift	322854722
hack	3079266
identical	336597949
zig	163218690
dart	59249924
if	17467133
tab	16435738
json	4916062
yaml	10320618
total	17844489219
