slow	1892085471
typing	3264634497
long_line	1705547227
newick	696865747
modules	2330652805
fortran	785387118
objc_module	1488099017
perl	740166959
verilog	729247188
nest	404315477
javascript	215638864
erlang	565611246
context	191719036
apex	459656618
simple	12226101
typescript	31649127
ruby	50949954
swift	312485021
hack	2860402
identical	275604188
zig	154248849
dart	55687617
if	16809937
tab	15799539
json	4523984
yaml	9725623
total	16412197612
