slow	2222301428
typing	3133607355
long_line	2302154010
newick	821645928
modules	2128993936
fortran	864047589
objc_module	1529469142
perl	772256892
verilog	773789797
nest	440165855
javascript	253917656
erlang	546811605
context	209156043
haskell	147509665
apex	467491440
simple	12934842
typescript	33193269
ruby	53065657
swift	323036290
hack	3081236
identical	289305278
zig	163340886
dart	58970261
if	17516504
tab	16481710
json	4927875
yaml	10339252
total	17599511401
