slow	2221986140
typing	3131942073
long_line	2155541019
newick	819429551
modules	2127326407
fortran	863710138
objc_module	1529153628
perl	772183377
verilog	773789468
nest	440073036
javascript	253807575
erlang	546994707
context	209145812
haskell	147473209
apex	467486965
simple	12944111
typescript	33192338
ruby	53057684
swift	322980994
hack	3071416
identical	289304008
zig	163315301
dart	58960240
if	17509208
tab	16473880
json	4910033
yaml	10336876
total	17446099194
